,Index,TimeStamp(s),Description,EventCategory,InfoCategory,ImpactsResource,Component,Layer,Member,Resource
2992,276958,72660.210021,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
2993,277014,72660.238191,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
2994,277089,72660.320253,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
2995,277179,72660.361158,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
2996,277222,72660.437975,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
2997,277262,72660.462149,Event_Set_DopplerVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerVelocity,MeasToolsAvailability
2998,277370,72660.517015,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
2999,277507,72660.561387,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3000,277563,72660.589134,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3001,277638,72660.669106,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3002,277728,72660.718513,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3003,277771,72660.792951,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3004,277805,72660.817833,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3005,277873,72720.078393,Event_Set_Ecg,Information,UIEvent,True,ImagingAppAcquisition,Applications,Ecg,PhysioAcquisition
3006,277896,72720.164051,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3007,277911,72720.373389,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3008,277924,72720.629392,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3009,277937,72720.93346,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3010,277950,72780.29653,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3011,277963,72780.732213,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3012,277976,72840.254443,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3013,277989,72840.882543,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3014,278002,72900.636956,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3015,278015,72960.539655,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3016,278028,73020.626484,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3017,278041,73080.928952,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3018,278097,73080.945982,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3019,278144,73140.186701,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3020,278184,73140.211843,Event_Set_DopplerHeartRate,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerHeartRate,MeasToolsAvailability
3021,278292,73140.267037,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3022,278345,73140.293209,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3023,278442,73140.334451,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3024,278498,73140.362571,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3025,278571,73140.437413,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3026,278661,73140.476364,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3027,278728,73140.552631,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3028,278818,73140.591633,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3029,278861,73140.668659,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3030,278895,73140.710703,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3031,278948,73140.954673,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3032,278961,73200.168684,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3033,278974,73200.420111,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3034,278987,73200.724557,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3035,279000,73260.087467,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3036,279013,73260.522889,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3037,279026,73320.045713,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3038,279082,73320.062391,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3039,279129,73320.296817,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3040,279212,73320.331282,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3041,279244,73320.365258,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3042,279343,73320.407447,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3043,279404,73320.436068,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
3044,279457,73320.462502,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3045,279507,73320.539916,Event_Set_DopplerPeakVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerPeakVelocity,MeasToolsAvailability
3046,279631,73320.600936,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3047,279768,73320.64854,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3048,279824,73320.681112,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3049,279874,73320.755258,Event_Set_DopplerVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerVelocity,MeasToolsAvailability
3050,279982,73320.807945,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3051,280119,73320.853236,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3052,280175,73320.882111,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3053,280225,73320.958465,Event_Set_DopplerHeartRate,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerHeartRate,MeasToolsAvailability
3054,280333,73380.015975,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3055,280386,73380.041868,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3056,280483,73380.080895,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3057,280539,73380.109623,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3058,280579,73380.184973,Event_Erase_AllMeasurements,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseAllMeasurements,MeasToolsActiveState
3059,280608,73380.21009,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3060,280661,73380.459376,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3061,280674,73380.672209,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3062,280687,73380.923704,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3063,280700,73440.2276,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3064,280713,73440.590265,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3065,280726,73500.026418,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3066,280739,73500.549112,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3067,280795,73500.564672,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3068,280842,73500.802997,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3069,280870,73500.82473,Event_Set_DopplerUserInvert,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerUserInvert,DopplerPostProcess
3070,280948,73500.85745,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3071,280980,73500.892819,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3072,281079,73500.936139,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3073,281140,73500.965484,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
3074,281193,73500.992192,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3075,281243,73560.067412,Event_Set_DopplerPeakVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerPeakVelocity,MeasToolsAvailability
3076,281351,73560.125023,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3077,281488,73560.17318,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3078,281544,73560.200869,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3079,281594,73560.275653,Event_Set_DopplerVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerVelocity,MeasToolsAvailability
3080,281702,73560.334546,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3081,281839,73560.383448,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3082,281895,73560.411385,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3083,281945,73560.489109,Event_Set_DopplerHeartRate,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerHeartRate,MeasToolsAvailability
3084,282053,73560.544992,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3085,282106,73560.570906,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3086,282203,73560.610574,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3087,282259,73560.642002,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3088,282327,73560.743338,Event_Step_SweepSpeedLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,SweepSpeed,PartDisplay
3089,282392,73560.772972,Event_Step_DopplerAngleCorrection,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerAngleCorrection,DopplerPostProcess
3090,282433,73560.799825,Event_Set_DopplerUserInvert,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerUserInvert,DopplerPostProcess
3091,282476,73560.824603,Event_Set_DopplerBaselineLevel,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerBaseline,DopplerPostProcess
3092,282562,73560.860617,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3093,282594,73560.896163,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3094,282693,73560.937133,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3095,282754,73560.966719,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
3096,282807,73560.993261,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3097,282857,73620.06894,Event_Set_DopplerPeakVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerPeakVelocity,MeasToolsAvailability
3098,282965,73620.123996,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3099,283102,73620.169965,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3100,283158,73620.198778,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3101,283208,73620.273481,Event_Set_DopplerVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerVelocity,MeasToolsAvailability
3102,283316,73620.331614,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3103,283453,73620.38072,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3104,283509,73620.408458,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3105,283559,73620.489436,Event_Set_DopplerHeartRate,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerHeartRate,MeasToolsAvailability
3106,283667,73620.543226,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3107,283720,73620.568995,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3108,283817,73620.608219,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3109,283873,73620.649895,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3110,283939,73620.750256,Event_Set_DopplerBaselineLevel,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerBaseline,DopplerPostProcess
3111,283977,73620.774275,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3112,284024,73680.023351,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3113,284037,73680.237747,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3114,284050,73680.489317,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3115,284063,73680.793419,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3116,284076,73740.156096,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3117,284089,73740.591846,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3118,284102,73800.116111,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3119,284158,73800.131741,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3120,284205,73800.369856,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3121,284288,73800.405877,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3122,284316,73800.440637,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3123,284342,73800.466253,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3124,284376,73800.492657,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3125,284429,73800.742203,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3126,284442,73800.958382,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3127,284455,73860.21017,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3128,284468,73860.513507,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3129,284481,73860.877329,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3130,284494,73920.312799,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3131,284507,73920.835663,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3132,284563,73920.851907,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3133,284610,73980.09311,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3134,284693,73980.128411,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3135,284721,73980.163541,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3136,284753,73980.190449,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3137,284813,73980.440291,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3138,284826,73980.653436,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3139,284839,73980.905011,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3140,284852,74040.208813,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3141,284865,74040.572298,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3142,284884,74100.007569,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3143,284897,74100.53107,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3144,284953,74100.547104,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3145,285000,74100.789389,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3146,285034,74100.810749,Event_Set_DopContTraceNonCard,Information,UIEvent,True,ImagingAppDisplay,Applications,DopContTraceNonCard,MeasToolsAvailability
3147,285142,74100.864751,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3148,285195,74100.890813,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3149,285292,74100.931029,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3150,285426,74100.983078,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3151,285477,74160.013619,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3152,285595,74160.103658,Event_Set_MRBPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,MRBPosition,MeasurementResultBoxData
3153,285666,74160.134216,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3154,285819,74160.379086,Event_Set_MRBPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,MRBPosition,MeasurementResultBoxData
3155,285882,74160.406392,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
3156,285929,74160.437535,Event_SetThumbnailForReview,Information,UIEvent,True,Im,Applications,SetThumbnailForReview,ThumbnailOperations
3157,286035,74160.584066,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3158,286099,74160.603005,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
3159,286120,74160.676189,Event_Do_EndExam,Information,UIEvent,True,StudyManagement,Applications,EndExamState,EndExam
3160,286134,74160.764608,Event_Confirm_EndExam,Information,UIEvent,True,StudyManagement,Applications,ConfirmEndExam,DialogEventsData
3161,286157,74160.796946,Event_Save_DefaultStudy,Information,UIEvent,True,StudyManagement,Applications,SaveAndStartNewExam,DialogEventsData
3162,286202,74160.869258,Event_Set_PatientDataEntry,Information,UIEvent,True,Workflow,Applications,Patient,UserWorkflowControls
3163,286203,74160.878665,TSP activated,Information,TspUsage,False,NA,NA,NA,NA
3164,286330,74220.021194,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3165,286439,74220.291758,Event_Set_PW,Information,UIEvent,True,WorkflowImagingModes,Applications,PW,ActiveMode
3166,286516,74220.635861,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3167,286529,74220.850104,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3168,286542,74280.105025,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3169,286555,74280.407622,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3170,286568,74280.772018,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3171,286581,74340.210559,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3172,286594,74340.734393,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3173,286650,74340.754009,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3174,286701,74400.248127,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3175,286759,74400.279423,Event_Set_AnlApp,Information,UIEvent,True,Analysis,Applications,Applications,ActiveData
3176,286796,74400.30701,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3177,286828,74400.344302,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3178,286927,74400.38504,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3179,286988,74400.415755,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
3180,287041,74400.445041,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3181,287138,74400.56696,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3182,287228,74400.606423,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3183,287295,74400.692121,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3184,287385,74400.73243,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3185,287431,74400.809248,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3186,287466,74400.88412,Event_Set_DopContTraceNonCard,Information,UIEvent,True,ImagingAppDisplay,Applications,DopContTraceNonCard,MeasToolsAvailability
3187,287574,74400.9354,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3188,287627,74400.962966,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3189,287724,74460.00289,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3190,287858,74460.048812,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3191,287909,74460.07683,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3192,287982,74460.154441,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3193,288072,74460.195665,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3194,288115,74460.273178,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3195,288150,74460.296963,Event_Set_DopplerTwoCaliperVelNonCard,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTwoCaliperVelNonCard,MeasToolsAvailability
3196,288258,74460.350732,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3197,288311,74460.375731,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3198,288410,74460.417618,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3199,288468,74460.445767,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
3200,288484,74460.463502,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3201,288557,74460.541591,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3202,288647,74460.580977,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3203,288714,74460.657358,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3204,288804,74460.712389,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3205,288847,74460.791198,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3206,288887,74460.814738,Event_Set_DopplerPeakVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerPeakVelocity,MeasToolsAvailability
3207,288995,74460.87294,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3208,289132,74460.918947,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3209,289188,74460.948817,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
